user_id,movie_id,rating
user_34,580,5.1
user_34,1113,5.2
user_34,1092,7.2
user_34,1136,7.8
user_35,128,8.1
user_35,757,8.4
user_35,763,6.3
user_35,1357,6.6
user_35,606,6.7
user_35,1033,6.1
user_35,690,7.8
user_35,454,6.0
user_35,382,5.4
user_35,1114,7.1
user_35,67,6.7
user_35,295,8.3
user_35,1200,6.5
user_35,790,2.5
user_35,1251,6.0
user_35,1030,7.8
user_35,1091,6.9
user_35,430,2.7
user_35,1037,7.5
user_35,970,5.8
user_35,501,5.0
user_35,536,5.8
user_35,778,3.6
user_35,1363,5.9
user_35,1023,4.5
user_35,984,6.2
user_35,305,8.4
user_35,1366,5.9
user_35,197,6.0
user_35,965,4.4
user_35,276,5.9
user_35,354,5.6
user_35,1278,6.6
user_35,919,5.0
user_35,1038,5.7
user_35,167,5.6
user_35,931,8.3
user_35,590,6.0
user_35,687,6.0
user_35,837,4.7
user_36,190,7.8
user_36,1135,7.3
user_36,361,5.7
user_36,519,4.4
user_36,900,7.5
user_36,136,6.2
user_36,783,6.5
user_36,105,7.1
user_36,377,7.7
user_36,904,6.6
user_36,666,6.3
user_36,208,7.4
user_36,919,5.7
user_36,603,4.7
user_36,851,6.1
user_36,395,4.7
user_36,1266,8.1
user_36,1197,6.5
user_36,215,5.1
user_36,231,6.9
user_36,597,5.3
user_36,754,6.2
user_36,1314,7.6
user_36,515,6.1
user_36,466,7.4
user_36,931,7.9
user_36,974,6.3
user_36,1372,7.8
user_36,1284,5.4
user_36,659,5.8
user_36,1018,6.9
user_36,504,5.9
user_36,576,4.3
user_36,649,7.8
user_36,1240,6.0
user_36,880,7.8
user_36,303,6.7
user_36,665,5.6
user_36,708,5.0
user_36,158,7.4
user_37,609,4.1
user_37,570,5.6
user_37,432,5.8
user_37,1200,6.8
user_37,215,4.2
user_37,766,4.8
user_37,748,6.4
user_37,706,6.6
user_37,1050,5.9
user_37,823,1.8
user_37,724,8.3
user_37,781,5.9
user_37,1033,7.2
user_37,404,6.1
user_37,319,4.0
user_37,237,3.3
user_37,1155,6.0
user_37,663,7.5
user_37,284,7.6
user_37,1095,5.4
user_37,938,5.0
user_37,634,6.8
user_37,785,4.5
user_37,332,7.8
user_37,496,5.9
user_37,998,6.8
user_37,295,7.6
user_37,741,6.8
user_37,226,6.0
user_37,262,8.0
user_37,1015,5.2
user_37,106,5.2
user_37,932,5.3
user_37,817,6.7
user_37,478,6.0
user_37,718,5.7
user_37,1382,3.4
user_37,1303,6.2
user_37,961,4.8
user_37,1245,4.8
user_38,663,6.6
user_38,349,6.4
user_38,830,5.7
user_38,1274,5.3
user_38,836,6.8
user_38,293,3.7
user_38,1027,5.4
user_38,1011,4.3
user_38,404,6.8
user_38,661,5.2
user_38,1370,6.3
user_38,568,6.3
user_38,328,8.0
user_38,89,7.0
user_38,876,3.1
user_38,155,6.9
user_38,1378,4.0
user_38,247,6.1
user_38,1266,7.9
user_38,432,5.7
user_38,94,7.4
user_38,816,6.2
user_38,668,6.6
user_38,1286,7.0
user_38,511,7.5
user_38,758,4.6
user_38,102,5.6
user_38,590,6.3
user_38,294,7.0
user_38,557,7.2
user_38,837,6.5
user_38,1298,6.9
user_38,940,5.2
user_38,801,4.3
user_38,911,4.2
user_38,1313,6.4
user_38,394,6.9
user_38,1206,5.6
user_38,425,4.7
user_38,1352,8.2
user_39,745,7.9
user_39,212,6.5
user_39,1365,5.8
user_39,671,5.2
user_39,276,5.7
user_39,323,5.1
user_39,787,6.2
user_39,1007,6.2
user_39,460,5.4
user_39,970,5.6
user_39,246,5.5
user_39,1356,5.9
user_39,534,5.1
user_39,1128,3.6
user_39,602,6.4
user_39,1186,7.5
user_39,11,6.5
user_39,798,5.3
user_39,107,5.7
user_39,1072,8.9
user_39,961,5.2
user_39,1218,9.0
user_39,1254,6.6
user_39,1382,3.8
user_39,937,8.1
user_39,1193,3.1
user_39,1044,6.4
user_39,1043,7.6
user_39,53,6.4
user_39,819,6.9
user_39,1235,6.1
user_39,57,7.4
user_39,700,4.7
user_39,34,2.4
user_39,822,7.3
user_39,89,7.2
user_39,156,7.8
user_39,210,6.0
user_39,379,6.4
user_39,198,4.7
user_40,387,7.9
user_40,632,2.7
user_40,192,8.4
user_40,662,5.2
user_40,312,5.0
user_40,399,6.2
user_40,1171,8.4
user_40,791,7.0
user_40,393,6.2
user_40,948,6.6
user_40,636,7.8
user_40,347,7.8
user_40,19,7.7
user_40,72,8.7
user_40,589,6.3
user_40,1219,6.2
user_40,1187,7.3
user_40,374,7.1
user_40,885,1.0
user_40,73,7.2
user_40,639,7.4
user_40,300,5.6
user_40,1231,5.4
user_40,876,3.8
user_40,49,6.9
user_40,228,6.5
user_40,937,7.9
user_40,806,7.0
user_40,294,8.5
user_40,782,7.4
user_40,108,8.6
user_40,459,5.9
user_40,649,7.5
user_40,350,5.9
user_40,685,4.9
user_40,552,3.6
user_40,936,6.4
user_40,447,5.7
user_40,1108,7.3
user_40,445,7.8
user_41,187,6.8
user_41,338,8.0
user_41,412,5.0
user_41,988,1.0
user_41,193,7.1
user_41,401,7.1
user_41,249,5.6
user_41,348,5.1
user_41,1294,8.0
user_41,380,6.3
user_41,162,2.9
user_41,1316,5.7
user_41,258,6.8
user_41,492,7.1
user_41,967,5.6
user_41,725,7.7
user_41,85,5.8
user_41,1007,5.2
user_41,103,8.7
user_41,1266,7.0
user_41,806,8.1
user_41,618,2.8
user_41,831,4.8
user_41,913,4.0
user_41,880,8.2
user_41,317,7.4
user_41,893,7.2
user_41,1246,7.6
user_41,307,6.5
user_41,311,5.7
user_41,700,4.6
user_41,809,2.8
user_41,1021,8.9
user_41,1189,7.6
user_41,793,4.1
user_41,60,6.8
user_41,1319,6.8
user_41,208,7.2
user_41,82,7.7
user_41,869,8.3
user_42,372,5.2
user_42,1303,5.6
user_42,115,8.2
user_42,132,7.5
user_42,1157,8.8
user_42,948,5.3
user_42,422,6.3
user_42,282,4.8
user_42,248,6.0
user_42,196,6.1
user_42,3,5.6
user_42,859,2.1
user_42,388,6.2
user_42,348,5.0
user_42,1381,3.6
user_42,1027,5.1
user_42,543,5.2
user_42,254,6.9
user_42,18,7.8
user_42,1176,6.9
user_42,1245,4.7
user_42,946,8.1
user_42,1398,6.8
user_42,268,7.0
user_42,854,4.6
user_42,1025,6.9
user_42,1059,7.1
user_42,1055,5.0
user_42,169,8.3
user_42,77,6.1
user_42,1385,6.3
user_42,76,7.0
user_42,385,6.5
user_42,668,7.9
user_42,920,5.7
user_42,984,5.5
user_42,873,7.5
user_42,384,6.5
user_42,1110,4.2
user_42,973,5.2
user_43,1221,6.7
user_43,1157,7.9
user_43,923,6.7
user_43,776,5.4
user_43,201,5.3
user_43,651,4.7
user_43,207,6.8
user_43,1032,6.4
user_43,934,7.3
user_43,1315,2.2
user_43,270,8.6
user_43,610,4.5
user_43,1371,7.1
user_43,321,7.1
user_43,99,8.2
user_43,63,6.7
user_43,1145,5.2
user_43,626,3.2
user_43,1074,6.7
user_43,682,7.8
user_43,1103,6.2
user_43,603,5.1
user_43,1109,7.4
user_43,358,6.5
user_43,778,3.3
user_43,24,6.3
user_43,766,4.9
user_43,35,6.9
user_43,1366,7.2
user_43,1381,4.5
user_43,868,4.0
user_43,797,8.2
user_43,1250,5.6
user_43,351,6.0
user_43,162,3.5
user_43,83,8.0
user_43,1166,7.8
user_43,952,5.0
user_43,1259,5.4
user_43,422,5.9
user_44,1182,7.1
user_44,1126,7.9
user_44,1325,8.2
user_44,1016,5.1
user_44,589,5.5
user_44,373,5.1
user_44,1028,5.5
user_44,1374,4.9
user_44,281,7.8
user_44,1192,5.1
user_44,983,1.4
user_44,804,1.7
user_44,356,6.9
user_44,518,8.5
user_44,662,5.7
user_44,838,5.9
user_44,402,6.7
user_44,245,5.7
user_44,302,6.7
user_44,1214,7.0
user_44,760,5.4
user_44,1133,7.3
user_44,104,7.7
user_44,1128,4.1
user_44,410,7.3
user_44,809,3.8
user_44,1285,6.7
user_44,1073,6.0
user_44,1213,4.7
user_44,208,8.6
user_44,411,7.0
user_44,1225,4.1
user_44,339,7.6
user_44,870,5.6
user_44,821,4.4
user_44,1257,5.0
user_44,1356,4.4
user_44,1291,6.2
user_44,180,7.9
user_44,496,6.6
user_45,38,8.2
user_45,245,6.8
user_45,43,6.6
user_45,530,3.6
user_45,418,6.7
user_45,760,5.4
user_45,1314,7.4
user_45,392,8.0
user_45,778,2.8
user_45,1298,6.3
user_45,299,6.2
user_45,734,6.4
user_45,1143,6.3
user_45,476,6.0
user_45,1141,6.7
user_45,1145,4.8
user_45,1152,6.3
user_45,1376,7.7
user_45,198,6.0
user_45,1104,4.8
user_45,457,5.8
user_45,1318,6.3
user_45,354,6.7
user_45,305,7.5
user_45,1240,5.2
user_45,746,6.8
user_45,136,5.2
user_45,92,9.6
user_45,1056,7.1
user_45,1034,6.9
user_45,1254,6.7
user_45,507,2.2
user_45,598,6.8
user_45,426,7.3
user_45,648,7.1
user_45,93,7.9
user_45,761,6.8
user_45,830,5.4
user_45,854,4.5
user_45,1192,4.5
user_46,969,5.5
user_46,660,6.2
user_46,831,4.8
user_46,405,5.2
user_46,1121,6.4
user_46,640,5.2
user_46,1306,6.8
user_46,12,6.9
user_46,974,6.5
user_46,1109,8.0
user_46,1349,5.9
user_46,384,6.1
user_46,486,7.0
user_46,1106,7.0
user_46,290,7.2
user_46,330,7.3
user_46,186,6.4
user_46,906,7.5
user_46,493,7.2
user_46,1226,7.8
user_46,1265,7.6
user_46,923,5.8
user_46,1052,8.2
user_46,192,8.0
user_46,65,7.6
user_46,1380,5.2
user_46,1144,7.9
user_46,793,4.5
user_46,731,6.2
user_46,701,5.4
user_46,1317,5.6
user_46,1151,8.7
user_46,1208,7.3
user_46,581,3.9
user_46,868,4.4
user_46,886,7.7
user_46,232,6.6
user_46,175,7.3
user_46,1318,6.1
user_46,1199,6.9
user_47,94,6.6
user_47,610,5.7
user_47,1030,7.6
user_47,633,6.4
user_47,84,8.6
user_47,1304,3.9
user_47,1317,5.5
user_47,4,3.6
user_47,670,5.3
user_47,626,3.9
user_47,168,7.8
user_47,732,7.4
user_47,1029,7.3
user_47,762,5.3
user_47,848,1.0
user_47,415,5.2
user_47,641,6.7
user_47,550,6.3
user_47,1235,6.3
user_47,983,1.3
user_47,1,7.5
user_47,1156,5.2
user_47,297,5.2
user_47,825,5.2
user_47,82,6.3
user_47,999,5.2
user_47,13,4.3
user_47,946,6.3
user_47,1118,6.0
user_47,561,6.7
user_47,1387,6.5
user_47,927,5.2
user_47,852,7.5
user_47,968,4.2
user_47,1171,9.3
user_47,186,7.4
user_47,158,8.5
user_47,984,7.1
user_47,205,4.9
user_47,746,5.9
user_48,379,6.9
user_48,445,6.8
user_48,873,7.3
user_48,1,8.2
user_48,733,6.9
user_48,870,5.7
user_48,177,8.4
user_48,388,5.8
user_48,45,5.3
user_48,1052,8.2
user_48,269,5.3
user_48,1103,7.9
user_48,452,4.7
user_48,1272,6.6
user_48,1382,4.0
user_48,1092,7.1
user_48,352,6.1
user_48,150,7.6
user_48,490,6.9
user_48,640,6.9
user_48,502,6.8
user_48,195,6.8
user_48,955,4.6
user_48,8,8.1
user_48,555,5.4
user_48,1099,6.7
user_48,1178,7.1
user_48,663,7.0
user_48,444,4.1
user_48,987,6.3
user_48,1231,4.8
user_48,1177,7.5
user_48,1010,4.9
user_48,1004,5.8
user_48,803,6.5
user_48,99,8.3
user_48,775,5.9
user_48,993,7.7
user_48,904,5.1
user_48,77,6.2
user_49,977,7.4
user_49,1141,7.9
user_49,1288,7.9
user_49,1004,5.7
user_49,767,5.9
user_49,285,6.2
user_49,1029,7.4
user_49,1019,7.2
user_49,1092,8.7
user_49,985,6.8
user_49,624,9.1
user_49,347,8.0
user_49,982,4.8
user_49,21,6.6
user_49,1146,5.8
user_49,1343,4.5
user_49,435,4.7
user_49,1263,5.7
user_49,180,7.2
user_49,434,6.0
user_49,769,8.0
user_49,164,7.4
user_49,878,7.0
user_49,245,7.4
user_49,1332,5.2
user_49,227,7.2
user_49,1231,3.8
user_49,733,6.7
user_49,1076,5.0
user_49,971,6.3
user_49,1159,8.0
user_49,503,4.7
user_49,191,5.1
user_49,888,2.6
user_49,13,5.2
user_49,482,6.6
user_49,356,6.5
user_49,651,4.2
user_49,98,7.7
user_49,242,8.3
user_50,104,6.6
user_50,1232,8.1
user_50,666,6.4
user_50,1285,6.0
user_50,540,7.2
user_50,381,5.7
user_50,961,6.5
user_50,28,7.3
user_50,97,6.2
user_50,1255,7.1
user_50,771,3.7
user_50,284,7.4
user_50,303,5.2
user_50,892,5.3
user_50,669,4.4
user_50,1365,5.9
user_50,259,7.1
user_50,568,6.2
user_50,279,7.5
user_50,163,7.3
user_50,145,9.8
user_50,1078,5.0
user_50,1008,7.7
user_50,24,4.7
user_50,822,7.6
user_50,792,6.8
user_50,1198,7.7
user_50,472,5.7
user_50,1301,6.6
user_50,30,7.2
user_50,884,6.2
user_50,1380,5.4
user_50,289,6.3
user_50,523,7.8
user_50,1397,7.1
user_50,1058,8.0
user_50,930,5.0
user_50,1,8.6
user_50,138,8.1
user_50,342,5.8
user_51,591,6.0
user_51,519,5.4
user_51,640,6.8
user_51,721,8.4
user_51,1092,7.9
user_51,90,4.1
user_51,456,4.2
user_51,45,5.1
user_51,411,7.2
user_51,963,4.4
user_51,1259,6.7
user_51,1163,6.8
user_51,1147,8.8
user_51,1285,7.1
user_51,42,7.0
user_51,1291,5.9
user_51,303,6.5
user_51,1168,6.3
user_51,101,6.9
user_51,829,4.9
user_51,1272,6.7
user_51,475,3.6
user_51,1277,7.3
user_51,386,6.6
user_51,766,5.3
user_51,621,3.9
user_51,1323,8.2
user_51,1391,6.8
user_51,710,3.4
user_51,534,6.5
user_51,290,6.5
user_51,219,5.7
user_51,502,7.5
user_51,765,7.1
user_51,495,4.9
user_51,509,8.6
user_51,920,6.9
user_51,294,7.1
user_51,178,5.9
user_51,976,3.7
user_52,1302,6.2
user_52,751,7.3
user_52,742,6.4
user_52,1125,8.9
user_52,1262,5.1
user_52,492,7.7
user_52,996,3.6
user_52,726,7.0
user_52,353,6.7
user_52,729,6.6
user_52,1160,7.3
user_52,1266,6.9
user_52,111,7.2
user_52,306,5.5
user_52,404,6.9
user_52,1313,6.1
user_52,761,8.0
user_52,690,6.5
user_52,397,6.0
user_52,1344,7.6
user_52,1095,5.2
user_52,986,6.4
user_52,224,6.4
user_52,1061,8.2
user_52,1145,5.6
user_52,229,7.0
user_52,523,7.6
user_52,598,6.5
user_52,217,5.8
user_52,738,5.8
user_52,182,6.1
user_52,370,5.6
user_52,295,8.3
user_52,613,3.5
user_52,259,6.9
user_52,1170,6.4
user_52,1047,7.5
user_52,689,5.4
user_52,734,6.3
user_52,1096,7.9
user_53,89,8.6
user_53,895,7.0
user_53,226,7.8
user_53,142,6.7
user_53,1,7.4
user_53,1183,3.2
user_53,1023,5.0
user_53,587,6.6
user_53,318,7.0
user_53,529,6.1
user_53,805,5.1
user_53,783,6.8
user_53,1300,8.9
user_53,106,5.2
user_53,1100,7.3
user_53,844,7.9
user_53,786,6.8
user_53,280,4.9
user_53,1277,7.1
user_53,787,5.5
user_53,929,6.0
user_53,440,7.1
user_53,53,6.5
user_53,402,7.8
user_53,201,5.2
user_53,1052,8.1
user_53,1217,7.1
user_53,715,5.0
user_53,657,4.6
user_53,255,6.8
user_53,961,5.3
user_53,271,5.7
user_53,212,5.0
user_53,550,5.2
user_53,542,6.0
user_53,724,7.1
user_53,1242,6.3
user_53,1049,7.9
user_53,1297,7.6
user_53,713,7.6
user_54,739,7.7
user_54,128,9.2
user_54,330,7.3
user_54,810,6.3
user_54,577,6.4
user_54,95,8.6
user_54,970,5.3
user_54,809,4.5
user_54,70,7.3
user_54,431,6.2
user_54,579,4.2
user_54,36,7.1
user_54,899,5.3
user_54,941,5.6
user_54,306,6.1
user_54,53,6.5
user_54,1287,8.8
user_54,514,5.0
user_54,919,5.8
user_54,760,5.5
user_54,669,4.2
user_54,650,7.4
user_54,1313,6.2
user_54,1333,5.8
user_54,76,6.4
user_54,19,7.8
user_54,416,6.9
user_54,747,5.7
user_54,12,7.2
user_54,434,5.4
user_54,1057,9.3
user_54,299,6.7
user_54,767,6.1
user_54,653,6.0
user_54,1170,5.9
user_54,757,6.9
user_54,728,7.8
user_54,598,7.1
user_54,839,7.4
user_54,303,6.1
user_55,536,6.0
user_55,899,5.6
user_55,1331,6.6
user_55,229,7.6
user_55,201,5.1
user_55,1258,6.2
user_55,1032,7.9
user_55,1086,7.8
user_55,385,6.8
user_55,1327,7.1
user_55,163,6.7
user_55,1226,8.9
user_55,415,5.4
user_55,1031,6.4
user_55,1159,6.7
user_55,912,5.9
user_55,1000,5.2
user_55,1208,8.5
user_55,977,6.0
user_55,192,9.1
user_55,995,6.6
user_55,765,7.6
user_55,983,1.5
user_55,707,3.8
user_55,91,7.5
user_55,1382,3.6
user_55,1120,6.5
user_55,874,7.2
user_55,937,6.6
user_55,202,6.1
user_55,101,6.6
user_55,1150,8.4
user_55,417,8.4
user_55,1311,5.4
user_55,1288,8.1
user_55,380,6.2
user_55,1119,6.9
user_55,764,6.1
user_55,396,7.0
user_55,42,7.3
user_56,480,6.5
user_56,457,4.4
user_56,195,7.6
user_56,164,7.2
user_56,1211,8.8
user_56,1349,5.9
user_56,1049,8.8
user_56,919,4.7
user_56,241,6.1
user_56,1129,5.3
user_56,659,5.9
user_56,1304,4.7
user_56,1157,8.7
user_56,187,6.4
user_56,710,3.0
user_56,1296,8.2
user_56,589,6.8
user_56,826,1.0
user_56,348,5.1
user_56,1094,6.9
user_56,335,5.8
user_56,1357,6.8
user_56,430,3.4
user_56,616,8.3
user_56,584,7.6
user_56,1352,7.7
user_56,578,6.9
user_56,188,6.6
user_56,522,8.2
user_56,148,7.2
user_56,1221,6.3
user_56,789,8.3
user_56,326,3.3
user_56,1121,5.8
user_56,514,3.8
user_56,1014,2.9
user_56,1120,6.6
user_56,731,6.4
user_56,1340,4.4
user_56,132,7.0
user_57,1318,7.5
user_57,822,7.2
user_57,759,7.5
user_57,415,5.4
user_57,443,4.3
user_57,1342,7.7
user_57,1185,5.2
user_57,801,4.6
user_57,1193,3.0
user_57,825,5.7
user_57,461,5.5
user_57,212,6.6
user_57,1111,8.1
user_57,920,5.7
user_57,323,5.1
user_57,1117,9.1
user_57,1324,5.5
user_57,1095,4.1
user_57,594,4.7
user_57,1220,8.8
user_57,1122,8.2
user_57,1393,6.7
user_57,176,8.0
user_57,1309,6.7
user_57,1140,7.0
user_57,142,6.1
user_57,433,7.7
user_57,806,7.2
user_57,717,7.3
user_57,521,3.2
user_57,452,5.1
user_57,36,7.2
user_57,1297,7.4
user_57,1066,7.8
user_57,449,4.5
user_57,465,7.6
user_57,1120,5.4
user_57,1138,8.7
user_57,1224,7.2
user_57,1008,6.2
user_58,726,7.6
user_58,71,5.7
user_58,1345,7.6
user_58,243,5.8
user_58,740,7.3
user_58,380,6.3
user_58,1237,5.8
user_58,1272,6.8
user_58,645,3.2
user_58,316,5.8
user_58,145,7.9
user_58,214,4.5
user_58,3,5.7
user_58,829,4.9
user_58,1144,7.5
user_58,931,7.8
user_58,300,5.0
user_58,393,6.6
user_58,635,3.9
user_58,239,5.4
user_58,642,8.1
user_58,1048,7.5
user_58,53,6.2
user_58,888,3.2
user_58,387,8.2
user_58,447,5.3
user_58,980,7.9
user_58,678,7.7
user_58,252,7.3
user_58,39,9.1
user_58,1191,7.6
user_58,23,7.7
user_58,1022,6.2
user_58,775,4.8
user_58,1157,7.5
user_58,1152,6.4
user_58,601,8.1
user_58,765,8.0
user_58,1268,8.4
user_58,739,7.4
user_59,992,5.9
user_59,585,7.0
user_59,390,5.7
user_59,473,6.4
user_59,466,7.5
user_59,671,4.3
user_59,480,8.3
user_59,962,5.8
user_59,1352,8.1
user_59,507,2.3
user_59,307,6.9
user_59,1347,6.9
user_59,577,4.9
user_59,1082,8.6
user_59,144,7.2
user_59,730,5.0
user_59,838,5.5
user_59,1140,8.4
user_59,698,7.5
user_59,761,7.6
user_59,626,4.4
user_59,746,7.7
user_59,185,7.1
user_59,301,7.9
user_59,912,7.1
user_59,344,5.1
user_59,131,7.8
user_59,356,7.6
user_59,654,6.2
user_59,1248,5.7
user_59,1191,7.9
user_59,976,4.4
user_59,1092,7.1
user_59,618,3.7
user_59,67,7.8
user_59,212,6.7
user_59,635,2.9
user_59,1073,7.0
user_59,265,5.9
user_59,1006,6.6
user_60,776,6.3
user_60,1309,6.8
user_60,518,7.0
user_60,955,5.4
user_60,225,8.1
user_60,980,7.5
user_60,403,7.7
user_60,940,5.6
user_60,1350,7.6
user_60,3,5.4
user_60,987,5.9
user_60,884,7.7
user_60,347,8.2
user_60,19,8.5
user_60,790,2.9
user_60,1375,8.2
user_60,853,3.3
user_60,102,6.6
user_60,1040,8.3
user_60,1206,6.3
user_60,764,6.7
user_60,288,4.4
user_60,459,6.6
user_60,1312,5.7
user_60,997,7.4
user_60,1344,7.5
user_60,383,6.1
user_60,1098,7.7
user_60,1135,6.1
user_60,1360,3.8
user_60,64,8.0
user_60,619,3.6
user_60,390,3.9
user_60,464,6.5
user_60,358,5.4
user_60,1245,3.8
user_60,716,7.3
user_60,554,7.7
user_60,427,4.3
user_60,203,5.6
user_61,482,7.4
user_61,191,4.5
user_61,1187,6.1
user_61,669,4.6
user_61,1246,6.6
user_61,573,7.0
user_61,1197,4.9
user_61,1209,4.7
user_61,270,7.4
user_61,133,8.0
user_61,958,6.6
user_61,219,4.6
user_61,1067,8.0
user_61,593,6.7
user_61,1206,5.3
user_61,1003,6.8
user_61,966,6.4
user_61,402,7.6
user_61,866,6.3
user_61,850,6.5
user_61,913,5.4
user_61,208,7.7
user_61,1115,5.6
user_61,421,5.7
user_61,694,6.8
user_61,598,7.4
user_61,603,5.0
user_61,316,5.7
user_61,156,8.1
user_61,493,7.0
user_61,791,6.4
user_61,703,7.1
user_61,1143,5.7
user_61,748,7.3
user_61,382,5.5
user_61,60,6.5
user_61,315,5.0
user_61,399,4.3
user_61,995,7.7
user_61,633,5.7
user_62,1019,7.5
user_62,1184,4.6
user_62,542,6.1
user_62,1110,3.6
user_62,971,6.6
user_62,946,6.6
user_62,387,7.2
user_62,1066,8.4
user_62,1175,7.8
user_62,1297,7.6
user_62,227,7.5
user_62,794,7.0
user_62,935,3.7
user_62,8,8.7
user_62,1227,4.6
user_62,581,5.1
user_62,816,5.3
user_62,618,2.0
user_62,899,6.7
user_62,742,7.1
user_62,161,7.1
user_62,1142,7.6
user_62,770,4.7
user_62,47,4.5
user_62,1269,6.7
user_62,690,6.5
user_62,1273,7.4
user_62,830,4.6
user_62,1013,3.8
user_62,131,7.9
user_62,514,4.9
user_62,1088,8.0
user_62,658,8.3
user_62,673,6.5
user_62,324,6.0
user_62,24,5.9
user_62,1115,6.1
user_62,1395,7.8
user_62,693,6.8
user_62,271,5.2
user_63,36,5.7
user_63,1022,6.2
user_63,628,4.3
user_63,989,4.7
user_63,1224,8.1
user_63,605,4.7
user_63,899,5.5
user_63,136,5.4
user_63,498,5.6
user_63,152,6.8
user_63,388,5.2
user_63,1039,4.4
user_63,296,4.8
user_63,399,6.0
user_63,408,7.4
user_63,124,8.8
user_63,401,5.9
user_63,497,7.6
user_63,86,6.3
user_63,611,6.5
user_63,5,7.1
user_63,1205,3.1
user_63,1389,7.8
user_63,1027,5.0
user_63,111,7.5
user_63,1019,8.3
user_63,101,7.4
user_63,400,6.7
user_63,311,6.0
user_63,858,5.1
user_63,480,7.2
user_63,1325,8.7
user_63,553,5.2
user_63,571,4.3
user_63,634,6.1
user_63,94,6.2
user_63,489,5.4
user_63,720,7.4
user_63,770,5.5
user_63,68,7.3
user_64,141,7.1
user_64,585,6.1
user_64,531,7.7
user_64,555,4.5
user_64,344,5.4
user_64,1114,6.8
user_64,522,8.6
user_64,1340,3.5
user_64,1138,9.1
user_64,265,5.6
user_64,431,7.0
user_64,375,6.2
user_64,367,5.9
user_64,768,4.1
user_64,1150,7.4
user_64,74,7.0
user_64,1275,5.7
user_64,737,5.6
user_64,638,5.8
user_64,1110,4.0
user_64,1054,6.4
user_64,1318,6.8
user_64,492,6.4
user_64,681,5.8
user_64,715,6.0
user_64,794,7.0
user_64,957,2.1
user_64,606,6.2
user_64,813,5.4
user_64,1327,6.5
user_64,476,7.2
user_64,438,7.4
user_64,1391,7.8
user_64,724,7.1
user_64,974,6.0
user_64,240,7.4
user_64,197,4.3
user_64,777,6.7
user_64,33,7.1
user_64,927,5.6
user_65,644,5.5
user_65,314,7.5
user_65,974,6.3
user_65,275,7.9
user_65,277,7.1
user_65,190,8.4
user_65,518,7.6
user_65,28,6.7
user_65,1116,7.9
user_65,777,6.2
user_65,341,7.4
user_65,948,6.3
user_65,236,5.4
user_65,1028,6.0
user_65,1375,7.8
user_65,38,7.8
user_65,500,4.6
user_65,309,8.8
user_65,292,8.2
user_65,243,5.1
user_65,164,7.7
user_65,785,4.4
user_65,118,4.6
user_65,80,8.0
user_65,463,5.2
user_65,760,5.1
user_65,1201,5.7
user_65,263,7.2
user_65,925,7.5
user_65,1096,8.4
user_65,927,5.5
user_65,548,6.3
user_65,795,7.4
user_65,1298,7.9
user_65,1004,5.5
user_65,1017,6.8
user_65,1247,5.8
user_65,1034,8.4
user_65,628,3.9
user_65,173,8.1
user_66,634,5.9
user_66,379,6.6
user_66,906,6.9
user_66,523,8.1
user_66,573,7.8
user_66,1216,8.7
user_66,1101,8.2
user_66,964,5.8
user_66,651,4.8
user_66,622,7.7
user_66,769,6.4
user_66,74,7.7
user_66,1206,5.5
user_66,67,6.9
user_66,479,7.9
user_66,1278,5.9
user_66,274,5.9
user_66,726,6.6
user_66,918,4.3
user_66,513,6.1
user_66,1220,7.2
user_66,709,4.5
user_66,521,3.3
user_66,516,5.8
user_66,909,2.7
user_66,280,6.8
user_66,836,7.4
user_66,1389,7.9
user_66,228,6.2
user_66,1017,7.3
user_66,11,6.1
user_66,56,7.7
user_66,1075,7.8
user_66,301,8.3
user_66,1351,5.4
user_66,136,5.9
user_66,1088,7.1
user_66,1277,6.8
user_66,798,4.5
user_66,305,7.7
user_67,586,5.3
user_67,674,5.7
user_67,120,5.7
user_67,63,8.0
user_67,199,5.9
user_67,534,5.7
user_67,1090,5.9
user_67,190,7.5
user_67,413,6.4
user_67,1250,5.1
user_67,69,6.6
user_67,600,3.8
user_67,1364,7.4
user_67,1190,6.8
user_67,186,7.5
user_67,1313,5.5
user_67,175,8.1
user_67,614,6.6
user_67,727,7.7
user_67,969,5.3
user_67,772,7.4
user_67,1099,5.9
user_67,923,6.6
user_67,1087,7.1
user_67,336,2.5
user_67,1279,6.1
user_67,1014,3.4
user_67,1029,9.0
user_67,708,3.5
user_67,1200,6.6
user_67,205,4.5
user_67,59,6.7
user_67,404,6.3
user_67,974,6.7
user_67,1332,6.2
user_67,322,6.9
user_67,601,8.1
user_67,828,3.4
user_67,1210,5.4
user_67,830,4.0
user_68,451,7.7
user_68,1224,7.9
user_68,1162,6.1
user_68,548,7.4
user_68,1193,4.6
user_68,1006,5.1
user_68,205,5.4
user_68,284,7.6
user_68,627,5.2
user_68,1200,6.6
user_68,1281,5.0
user_68,1180,7.5
user_68,796,4.5
user_68,1126,7.8
user_68,314,6.4
user_68,504,5.8
user_68,512,5.5
user_68,749,2.8
user_68,1035,7.5
user_68,1364,6.6
user_68,630,6.1
user_68,1195,6.2
user_68,1360,3.9
user_68,461,6.3
user_68,1044,6.5
user_68,1002,4.9
user_68,179,7.2
user_68,308,6.3
user_68,694,6.8
user_68,861,3.9
user_68,669,3.8
user_68,1159,7.2
user_68,262,7.9
user_68,991,7.8
user_68,935,4.3
